id,target
471,0.5438146885828697
472,0.6642489560255254
473,0.5948413824738876
474,0.8836593549420586
475,0.6098418028958498
476,0.7809348820335331
477,0.9189444466276937
478,1.0285994461281094
479,0.756583559156832
480,0.5482964260852016
481,0.5371002775822843
482,0.8825218888802503
483,0.38740695811038117
484,0.5970104390031769
485,0.508209082131213
486,0.6577898020643078
487,0.6553190029456462
488,0.695530069149339
489,0.8760059778615488
490,0.5849739548878649
491,0.46146648904361354
492,0.398614792305959
493,0.9205104148992833
494,0.7454600445219324
495,0.432100999068293
496,0.6349799058670828
497,0.47071948382250983
498,0.4872305791578247
499,0.671755034958048
500,0.9862474535223266
501,0.7259139437928848
502,0.6644317131544607
503,0.778749489660809
504,0.7473506753029521
505,0.8664003321293917
506,0.5296809971262855
507,0.36108021993920164
508,0.6101836464674293
509,0.8169014615526731
510,0.6849544365060815
511,0.6916890775831196
512,0.574296037848093
513,0.6809862126223147
514,0.5343119723300416
515,0.575218672011522
516,0.6772298605278544
517,0.47489071109821845
518,0.7766159778554672
519,0.6792982289902503
520,0.4344046572192596
521,0.6441763129056622
522,0.7788178172858279
523,0.5334835336133623
524,0.700689792750214
525,0.6795153547222281
526,0.6422966697346683
527,0.6406199753928045
528,0.6216667681943818
529,0.7190746388171405
530,0.5286824798682636
531,1.0459699313518516
532,0.6444958952269437
533,0.5451939429253012
534,0.6188402041373292
535,0.7910031943336051
536,0.70375672789886
537,0.4751717902057553
538,0.3158703293461768
539,0.9646193964155156
540,0.7514039336343312
541,0.5756013356274383
542,0.7463738699999684
543,0.8899282260504063
544,0.5705869937606737
545,0.6996669649543955
546,0.6619077784474565
547,0.6387456623327639
548,0.7601372838332535
549,0.649716448404074
550,0.8683753005215544
551,0.8172338622010341
552,0.6526974569215499
553,0.7400039971154071
554,0.42230015525944853
555,0.44178476020563107
556,1.0698338742598272
557,0.6968015406092174
558,0.482656997642478
559,0.6290911401708518
560,0.5369404700999573
561,0.5544807472808795
562,0.626057328864027
563,0.7938155038586976
564,0.525176213664719
565,0.9305985913689878
566,0.45182905564001974
567,0.5553485647946321
568,0.5733612279065828
569,0.39885667337635594
570,0.8407797774530559
571,0.7732487058643487
572,0.5061936104748624
573,0.884344725828403
574,0.44772661318139606
575,0.7548347022018522
576,0.42089247681063413
577,0.5925115837215565
578,0.6025077597494936
579,0.8355141619610507
580,0.6462871164153972
581,0.6750625944313419
582,0.8362678441106317
583,0.4702951805195651
584,0.8584121722360886
585,0.2962869087489826
586,0.6200206223975331
587,0.6623716509794284
588,0.5370829021501807
589,0.6115230491861929
590,0.938970325868157
591,0.68664896627573
592,0.8832417024040278
593,0.7073519006030707
594,0.414415891126504
595,0.44714073097389073
596,0.49250569900756
597,0.8026794543079532
598,0.650676363711951
599,0.6563483783009608
600,0.4658840161207697
601,0.6176163119844092
602,0.7837602324040754
603,0.7915573184679943
604,0.7267150849805214
605,0.708092568113403
606,0.646888065713359
607,0.5758161967508574
608,0.7536520306669311
609,0.7008668218501253
610,0.8383330448849922
611,0.5785880273013954
612,0.5105238159284063
613,0.4574598908049706
614,0.4189359023569434
615,0.4937507782974405
616,0.7070780391630246
617,0.6115585807668205
618,0.6051973313202045
619,0.7201647902642928
620,0.27455958342353276
621,0.39540379217878796
622,0.6428580285409855
623,0.7302966627555415
624,0.473609363511439
625,0.7705317752463411
626,0.40125439362688164
627,0.8219220749977547
628,0.7195698767974247
629,0.6799857372827476
630,0.5078948949016928
631,0.7135111288163811
632,0.8052513065282144
633,0.4770637565154332
634,0.47769356957742337
635,0.8329994847625793
636,0.5476020145344299
637,0.67893487700648
638,0.5860766655701319
639,0.6133824213336191
640,0.492400243232207
641,0.6016972524163676
642,0.6342946391677204
643,0.6097383708481654
644,0.6564416353636988
645,0.552765936716703
646,0.5003553458787884
647,0.5475537910226385
648,0.5475429507631893
649,0.25758534100421154
650,0.5511783650004551
651,0.5857632169789797
652,0.32712355918606123
653,0.7365051928740428
654,0.5026363986227411
655,0.5201914241328123
656,0.579987051438718
657,0.6431578159221849
658,0.5393435561345562
659,0.31878411123326383
660,0.5023454644519011
661,0.6457900500109223
662,0.5284233228780632
663,0.19174796658333143
664,0.8361864729363548
665,0.5352834323349904
666,0.6972727591921003
667,0.5789136918777787
668,0.7183620264788649
669,0.6085468717744705
670,0.6100113241972197
671,0.4341938005689646
672,0.5152379712564061
673,0.794205611079055
674,0.5454773363504828
675,0.7487246003480892
676,0.7384247257568117
677,0.6827807423222589
678,0.9238116046442248
679,0.6866870635131452
680,0.6261956994709639
681,0.43173044672753447
682,0.4886318118573446
683,0.5453199295136545
684,0.44110837126446506
685,0.6611982515677146
686,0.6920719229087402
687,0.7611972322271318
688,0.43678931803445803
689,0.5797880054191239
690,0.6335041195044381
691,0.8369348372895724
692,0.7839402314462293
693,0.7365024181962865
694,0.5172445609429586
695,0.7287252675088297
696,0.5766061730482739
697,0.21445094707137086
698,0.5399141158151226
699,0.5310744753467609
700,0.4062491212592195
701,0.7484528786692266
702,0.8596865670127252
703,0.5818700522876531
704,0.9674287402171119
705,0.5512613195102647
706,0.45485768820822225
707,0.5628526309471353
708,0.6134387071256449
709,0.8028738436734377
710,0.683794747002334
711,0.6493864221258571
712,0.9374370279328491
713,0.6891815891588114
714,0.6213943325079526
715,0.8882522092028085
716,0.4876763701555453
717,0.26804920734235693
718,0.6560521380635342
719,0.4927349747111361
720,0.6874474338961252
721,0.6559268428982223
722,0.7937556928614937
723,0.46731512294538813
724,0.5536765346729766
725,0.6887216620906287
726,0.7005941304593709
727,0.6597793992330057
728,0.6388579971838888
729,0.6920411734738429
730,0.756485789774392
731,0.8527954514498004
732,0.5691106745503798
733,0.6749081501012454
734,0.500720053053598
735,0.6298470542411546
736,0.44225313150240386
737,0.6400954594741177
738,0.4687715895798116
739,0.6746490972774585
740,0.7892883359325117
741,0.5528281603317924
742,0.7611707437312928
743,0.8729254809268143
744,0.4577294010603552
745,0.7434647209392389
746,0.8332921965170818
747,0.9585950284922069
748,0.5523910862575618
749,0.7523640787931515
750,0.6814101558557228
751,0.8944570470664364
752,0.7231564223174887
753,0.5784547372700872
754,0.3354988723345463
755,0.5943293563171733
756,0.68810670254213
757,0.8735346147704864
758,0.389586655606701
759,0.6982156791998887
760,0.5386896929408412
761,0.6637474543372478
762,0.43401983774364494
763,0.7476689655480495
764,0.6543937910197959
765,0.7467882658409856
766,0.35197067156135614
767,0.4350746734897608
768,0.6237281818492799
769,0.5654677487696395
770,0.38758826493198034
771,0.7832825365602777
772,0.7661435908130467
773,0.5505447519930339
774,0.3218552037402966
775,0.707750121526863
776,0.5735344463752083
777,0.6417513134919792
778,0.5683789427297523
779,0.9965444816349414
780,0.6964955178103719
781,0.5272961334762256
782,0.7311005172364738
783,0.6329319275090663
784,0.42191904414973125
785,0.7849467927792917
786,0.15445034257278734
787,0.5931076883359018
788,0.7603096875771911
789,0.5517900159610434
790,0.6465698663635211
791,0.5160144738425185
792,0.5261294042513274
793,0.7015960263976964
794,0.6549051438665728
795,0.813533567101598
796,0.780886402294597
797,0.7033339726108051
798,0.5780391663800944
799,0.7243004594823832
800,0.29798058083951484
801,0.5076662618435903
802,0.9099744357225368
803,0.8487036110184776
804,0.9217277897770197
805,0.3864641075277782
806,0.22885261174178084
807,0.8452246624609683
808,0.7421861875013728
809,0.9520693658710231
810,0.9984939835608125
811,0.35982058379888443
812,0.8559137578105089
813,0.5439353425038841
814,0.8525907062774796
815,0.8958110558497694
816,0.3610723434112707
817,0.7715231104485415
818,0.49139156818369767
819,0.6114213927950852
820,0.8727208855646004
821,0.632165260572071
822,0.5801031698531431
823,0.4178398439414447
824,0.5637349842590712
825,0.793590321570143
826,0.6938499255974844
827,0.6445122716948862
828,0.6761175595355332
829,0.33377308566957836
830,0.6995050036178685
831,0.8660211829478347
832,0.4948831181666433
833,0.8144198007546759
834,0.36491617440083424
835,0.4356221678682003
836,0.44958364608092044
837,0.6762997357583961
838,0.7217466219588962
839,0.9105227761242801
840,0.6720975958003533
841,0.7041073286341638
842,0.6701130710327663
843,0.6255655082289124
844,0.6370377772164664
845,0.686223256962987
846,0.5354538824280242
847,0.7879680738543808
848,0.6382546838984389
849,0.5558376732858525
850,0.8915511642992043
851,0.3921002042221779
852,0.7927741266992846
853,0.6073919712803626
854,0.6932779295373195
855,0.5208585306437232
856,0.5906865174987254
857,0.47469589275523105
858,1.0933913863045421
859,0.6435952876055562
860,0.3475915909582601
861,0.6869674135322555
862,0.5848749168567879
863,0.6407382855240281
864,0.6283793370902239
865,0.5987034873245289
866,0.7060301940711144
867,0.32723998429827733
868,0.6835592096936651
869,0.6570005681060841
870,0.5724799017111111
871,0.7508545522375935
872,0.7129018174322546
873,0.4287014738798602
874,0.4994954311896629
875,0.8613918981592393
876,0.5710225629990718
877,0.7504538370284135
878,0.7129733389844113
879,0.5631692858154602
880,0.5801244497561957
881,0.6531755813785989
882,0.9992319419313926
883,0.631053587625746
884,0.32355747833531534
885,1.0489622042972224
886,0.45902517998099623
887,0.8804458656854818
888,0.3137679704089474
889,0.5651057436013046
890,0.8802831174178559
891,0.5344485119603994
892,0.7884523905639087
893,0.8643524474971571
894,0.44002316269986697
895,1.0250179444000596
896,0.8550334712655796
897,0.11392145780615859
898,0.7260577666427313
899,0.7200453709400735
900,0.5893170418175442
901,0.8015927896204086
902,0.75491140959315
903,0.8005456269541441
904,0.8638420104341735
905,0.6818734483331355
906,0.7977541914661911
907,0.7923789184871547
908,0.6618835652172635
909,0.6810115474523192
910,0.6997957600625797
911,0.7453617995290308
912,0.8033066745721037
913,0.6352937533437545
914,1.0655389467838416
915,0.7775699654107187
916,0.7097627596579044
917,0.8434039135695272
918,0.8080762461278259
919,0.6761374636319498
920,0.6060614867574097
921,0.6363523462028718
922,0.4881563081986509
923,0.5274431916542447
924,0.9584850345508604
925,0.5649582188392389
926,0.8089647884009401
927,0.7757905501837087
928,0.5716145948013813
929,1.0705778280057365
930,0.7633529943711932
931,0.28315466351467083
932,0.5471298823478554
933,0.5754896029878845
934,0.41063108352849026
935,0.582802771022794
936,0.6394423981265331
937,0.5854241450866795
938,0.5444958850041507
939,0.3684730683003526
940,0.9412946251046468
941,0.7808919618187083
942,0.6882667368911422
943,0.6467228608019882
944,0.2607564367942987
945,0.5839437972004552
946,0.6749847248629518
947,0.642830724347596
948,0.8115262214723344
949,0.7087357630631177
950,0.7534536615559907
951,0.743245341257992
952,0.5877414150225538
953,0.4735070342767279
954,0.6856453989103632
955,0.6104757774313554
956,0.7001907029116613
957,0.4264112345293672
958,0.7886415589044232
959,0.47542440122526985
960,0.501395920904609
961,0.7701622067950815
962,0.5282563337175118
963,0.4738254468441574
964,0.3405810100129066
965,0.8403828067417136
966,0.9475989021386617
967,0.7599824690642261
968,0.4569230697066871
969,0.8517384746368248
970,0.6181274416387129
971,0.616789222720872
972,0.5755856761728141
973,0.5937852787421207
974,0.6597227812763578
975,0.5009516754685877
976,0.6855508060876057
977,0.44451673357522836
978,0.4610650475555531
979,0.8345095089222234
980,0.7432990097769409
981,0.67429693997672
982,0.5790210956984462
983,0.47504598826057287
984,0.40734569056028136
985,0.6347782480132632
986,0.5776535585664521
987,0.9647108903817733
988,0.550221946810961
989,0.5687304988184914
990,0.512295322739254
991,0.4840458209071531
992,0.8647444124096121
993,0.6990713210572713
994,0.8184762340738552
995,0.8334091050520677
996,0.7998708974709852
997,0.5062197082190256
998,0.6032030421593644
999,0.704266705199685
1000,0.6058722149820575
1001,0.79192175326866
1002,0.5702482332772701
1003,0.4263350903712857
1004,0.6649862977450087
1005,0.7272674448855496
1006,0.7475048192081145
1007,0.5377955163618853
1008,0.8350386365138905
1009,0.521506825175486
1010,0.8281434714002665
1011,0.8239225085706632
1012,0.7037654260016947
1013,0.6472158924083687
1014,0.7390010260192598
1015,0.7839506045129256
1016,0.47991541757621287
1017,0.8902000119913105
1018,0.7548766987708098
1019,0.6350385958421428
1020,0.5763797423529855
1021,0.801251697754381
1022,0.39277622706741655
1023,0.6245038866490271
1024,0.5390912880438852
1025,0.5070284800860662
1026,0.693848470802481
1027,0.33504432140431567
1028,0.7684460074781874
1029,0.424641922151924
1030,0.8997190654969985
1031,0.5116260534811028
1032,0.6130217304115732
1033,0.4941947524929149
1034,0.6876503087132523
1035,0.6085337275474756
1036,0.31169220965297145
1037,0.7644485337928301
1038,0.5763358326748577
1039,0.8873259563048432
1040,0.21423868869298845
1041,0.7049005808330052
1042,0.6982744243995629
1043,0.5978267580006538
1044,0.70995703675578
1045,0.5146645829348193
1046,1.0094934397110398
1047,0.751877778903276
1048,0.670489690250323
1049,0.7373620315747121
1050,0.6976961639347589
1051,0.7992384598657922
1052,0.9274057884787695
1053,0.9513358699206365
1054,0.5293876663366703
1055,0.6946007522137064
1056,0.5101705448818701
1057,0.24887017607885592
1058,0.701539017997894
1059,0.8012039718618316
1060,0.6228293205280954
1061,0.8433557649949155
1062,0.7027543532254169
1063,0.6381600519694279
1064,0.8188404988847275
1065,0.49822249461194446
1066,0.5982844091057796
1067,0.5029791685649623
1068,0.6327197302297473
1069,0.4588336341342575
1070,0.6904786678658056
1071,0.9371349573191563
1072,0.7014890570347653
1073,0.8813286021160547
1074,0.7169839482167203
1075,0.5573082837861028
1076,0.886063738014803
1077,0.5906592136307885
1078,0.8896990448781258
1079,0.8121385365104763
1080,0.5096770784298503
1081,0.7899481784931228
1082,0.5482921438481743
1083,0.7312218266200178
1084,0.3093768412407529
1085,0.6366278754032726
1086,0.5603975183748651
1087,0.80854944629925
1088,0.22307953479345038
1089,0.36855423829459694
1090,0.5792853092358006
1091,0.6246655331350017
1092,0.6739151181784949
1093,0.5725700962016411
1094,0.5045445368437961
1095,0.7216985071963571
1096,0.7056513978358075
1097,0.6263464574181882
1098,0.526495218302542
1099,0.5467566630724251
1100,0.6594424261585901
1101,0.7730474027616941
1102,0.8995627778516431
1103,0.3954615729875095
1104,0.6336896731481414
1105,0.7441398906601555
1106,0.701458229638506
1107,0.5319708837767955
1108,0.8463769095437658
1109,0.49499703743663964
1110,0.5187576922083134
1111,0.48639959681702866
1112,0.6803644040159005
1113,0.6315529133538283
1114,0.7429856606564915
1115,0.8199821708452886
1116,0.7736598880968917
1117,0.394851685134523
1118,0.6238452581245988
1119,0.506988245457458
1120,0.766893643311567
1121,0.5747189718535092
1122,0.6336609188487783
1123,0.995844107576724
1124,0.45901507435391875
1125,0.7495747292390873
1126,0.4703283878490627
1127,0.5701923370481318
1128,0.3416539473272398
1129,0.6950257589161191
1130,0.49348569852257906
1131,0.6857395048467229
1132,0.5293837844475975
1133,0.6951199163093396
1134,0.6524818292710087
1135,0.6374285757325582
1136,0.6959134186958424
1137,0.47603401992924027
1138,0.4656851013034241
1139,0.7121928718787944
1140,0.6423808707315692
1141,0.5573259005409349
1142,0.5857152200580256
1143,0.6971561157237847
1144,0.6214854422849975
1145,0.7156777097077361
1146,0.5693996975003722
1147,0.8586214391896475
1148,0.5756122105590982
1149,0.584645970751811
1150,0.4501403014076938
1151,0.9476299997280615
1152,0.8853346715336505
1153,0.7991232143430322
1154,0.6747854958218447
1155,0.6288448479765971
1156,0.41363323436885524
1157,0.5311605069962001
1158,0.6877809466051164
1159,0.9823030085363773
1160,0.6255140523336034
1161,0.43124371571793685
1162,0.39042096551767136
1163,0.6450986326977477
1164,0.4266237478240142
1165,0.7467149609455599
1166,1.1618251398152724
1167,0.584947111189745
1168,0.5258095035528694
1169,0.7446528565113453
1170,0.4222522942417196
1171,1.1852125982383788
1172,0.7935691370436693
1173,0.5178329953682592
1174,0.35359631461341434
1175,0.5754578768711174
1176,0.5563033144687392
1177,0.728729669275918
1178,0.5396081945311048
1179,0.7029616735344528
1180,0.7612474384823582
1181,0.745767325702115
1182,0.6901665779767235
1183,0.5401951321774725
1184,0.5581895239579975
1185,0.6544695764171369
1186,0.4868428605410561
1187,0.6388724033476791
1188,0.7176595624934291
1189,0.6042230032304369
1190,0.850157347724138
1191,0.5956706496405855
1192,0.6017586672700282
1193,0.5861987343651048
1194,0.7263516845916419
1195,0.5707754529770628
1196,0.8204098775358113
1197,0.4764298526348385
1198,1.0023355765930586
1199,0.7135779463348229
1200,0.7588202400601802
1201,0.5854796821916555
1202,0.6582683775876218
1203,0.41409607705546153
1204,0.7165233423238615
1205,0.8719427705547342
1206,0.608435828313099
1207,0.6156521433632844
1208,0.4611027261764755
1209,0.7634878177015967
1210,0.8526777508859297
1211,0.8196680039326156
1212,0.6506951347504075
1213,0.5447219165658701
1214,0.4274109784593168
1215,1.12332500213733
1216,0.6571342364421651
1217,0.4166594108125401
1218,0.7071673359260413
1219,0.37168197785458534
1220,0.5387658292304791
1221,0.5283087772006712
1222,0.7671051498702137
1223,0.7613853981219949
1224,0.7572069638045633
1225,0.7355968140202984
1226,0.7619315843365779
1227,0.5140534844514298
1228,0.6212073130610573
1229,0.5903256710928436
1230,0.5841342922192669
1231,0.6698991183140367
1232,0.6881661056897518
1233,0.6188308355893019
1234,0.800162618385961
1235,0.7591479692015187
1236,0.4893092802029936
1237,0.4340922588409063
1238,0.9852592348334522
1239,0.5698025835893623
1240,0.7879715467933299
1241,0.6846735923451508
1242,0.668355518374086
1243,0.5564016926031674
1244,0.5789529687026775
1245,0.7067907987729892
1246,0.9857936480701874
1247,0.6176045211327069
1248,0.634189984457725
1249,0.624914142319398
1250,0.5508646631952525
1251,0.8555584008450534
1252,0.5261534696978847
1253,0.548557240792542
1254,0.49731115540372794
1255,0.6855158212657899
1256,0.630697299709454
1257,0.6493587324766095
1258,0.5421377742685604
1259,0.6764218376951229
1260,0.6599785412418717
1261,0.5644746997534373
1262,0.6065901850635854
1263,0.466617673823953
1264,0.5565189874456208
1265,0.589680127022452
1266,0.12870231356836248
1267,0.5465137950936072
1268,0.8361382213981474
1269,0.2614438401476367
1270,0.5586827239504271
1271,0.8741089536866808
1272,0.4851616972390589
1273,0.7737263566393618
1274,0.5318952597478209
1275,0.6008299940523105
1276,0.6393229189622928
1277,0.7156539714330009
1278,0.6643851421610736
1279,0.677330381476767
1280,0.5255691891794314
1281,0.6804045577503933
1282,0.48420287968303927
1283,0.4733005575996998
1284,0.5603161221889045
1285,0.7711946903777311
1286,0.6466926627380165
1287,0.5009800140125547
1288,0.49106944044989886
1289,0.5816906540442712
1290,0.37802705449816704
1291,0.540286473153124
1292,0.7097033494124081
1293,0.6289267893491278
1294,0.8553600886623625
1295,0.8160281606237074
1296,0.4841797632116689
1297,0.8209401743966648
1298,0.5046454511572726
1299,0.663695315019465
1300,0.5457502435706963
1301,0.6974858443896621
1302,0.706160832253378
1303,0.850690544770082
1304,0.9318497478240966
1305,0.7638230738427417
1306,0.5283498660514852
1307,0.6835366502533811
1308,0.5900168240204624
1309,0.47022768836131495
1310,0.7036219177404558
1311,0.4281468119396694
1312,0.5253578707330644
1313,0.5996789585267508
1314,0.40870356539766994
1315,0.5685998532953933
1316,0.7063589623270674
1317,0.5642035146417036
1318,0.7292011831190711
1319,0.36492736486267185
1320,0.7918303159426556
1321,1.0773243840061941
1322,0.25954612109338854
1323,0.6947285291655383
1324,0.6252878619366201
1325,0.9614000943367038
1326,0.8272145777176725
1327,0.8613024449849033
1328,0.6412123082929208
1329,0.5654818104194541
1330,0.47537536184745366
1331,0.53585635828263
1332,0.34822658299330883
1333,0.40686866191938675
1334,0.5867658564101486
1335,0.6720708186697262
1336,0.7495563085392627
1337,0.3743492878307382
1338,0.492927288921036
1339,0.7863246076551926
1340,0.7834882983146888
1341,0.6620706089071112
1342,0.4966109852427295
1343,0.4593862256981595
1344,0.6157088044769506
1345,0.6809891774167554
1346,0.6156578791725805
1347,0.8184916440779948
1348,0.6296451105599493
1349,0.7006439081590694
1350,0.8835212037455251
1351,0.5660143617612649
1352,0.5953256225844341
1353,0.5383540191380459
1354,0.6255201374423164
1355,0.8387299892330696
1356,0.633489329864794
1357,0.8340027379794673
1358,0.43872206547781795
1359,0.6897801800554404
1360,0.5010351644120483
1361,0.7433722542384242
1362,0.42388508774573325
1363,0.8590807986072448
1364,0.917702442383171
1365,0.5669554974579084
1366,0.6265128353927699
1367,0.7688509833982067
1368,0.7991534859037557
1369,0.5117088408142095
1370,0.7693577745445208
1371,0.4969005913788378
1372,0.5913269189946813
1373,0.5431573867684023
1374,0.43169999796969927
1375,0.9045867186491885
1376,0.6805216521276027
1377,0.3383676822197955
1378,0.7175851568860965
1379,0.753458913080639
1380,0.28030769312483883
1381,0.5779642037541428
1382,0.745469613841188
1383,0.6174793319999855
1384,0.5996468722819529
1385,0.5484265222059239
1386,0.651818195333461
1387,0.6813029514936337
1388,0.5409213612490256
1389,0.8628133964144777
1390,0.6919682038784722
1391,0.7533356560554848
1392,0.41320789721550055
1393,0.6738436436495147
1394,0.6255937457322269
1395,0.9109746315031207
1396,0.7736463650268061
1397,0.6543520223462238
1398,0.5704168034911218
1399,0.3810838818634449
1400,0.7046559697298902
1401,0.458240660411791
1402,0.6782263794074874
1403,0.7174956388267195
1404,0.5967263581657543
1405,0.45738491291632377
1406,0.5989474206693411
1407,0.7004630423046195
1408,0.5145975457950777
1409,0.7018075304624903
1410,0.684075103115138
1411,0.8165505616807628
1412,0.5553103731049429
1413,0.6846313447231136
1414,0.8433569109646807
1415,0.3700849535303149
1416,0.7326009279510347
1417,0.36821272736232924
1418,0.4728130035100207
1419,0.8270019043730786
1420,0.47191471032107457
1421,0.6143974430252591
1422,0.41081344137218934
1423,0.5578049914031717
1424,0.7407393046918924
1425,0.80226630610694
1426,0.6800424007556245
1427,0.48930539366563996
1428,0.5946999411397038
1429,0.4548430994033431
1430,0.6842565944004786
1431,0.6807046960205875
1432,0.7690763104339708
1433,0.3734365945002035
1434,0.9539852596500144
1435,0.5488978699070939
1436,0.5979330619671547
1437,0.652036297950748
1438,0.5289157878673975
1439,1.0646569949873226
1440,0.8220290596513179
1441,0.45094111759886435
1442,0.7357554304668158
1443,0.5972954705123648
1444,0.7357908675974487
1445,0.3797903419210226
1446,0.773568196459386
1447,0.6903285642759319
1448,0.6723441371983025
1449,0.4842194293386857
1450,0.446504999025082
1451,0.38825753280462166
1452,0.4714819009853033
1453,0.6857443932386315
1454,0.7095220997288676
1455,0.47385751079798794
1456,0.5795012771983729
1457,0.7744601433151338
1458,0.4063681794668027
1459,0.7297452966282054
1460,0.4918964056440107
1461,0.5922417099793393
1462,0.6215981209594346
1463,0.7030334849773656
1464,0.5815507448705585
1465,0.44233802286906393
1466,0.8981049395848323
1467,0.6365649697071926
1468,0.5504903594832056
1469,0.9676544779583715
1470,0.6002803896505975
1471,0.2683750287371463
1472,0.8189008866820666
1473,0.7515679083453213
1474,0.4496431394790887
1475,0.9591725042730131
1476,0.6316796303695335
1477,0.6810787007651143
1478,1.0032112738852927
1479,0.8256841712498395
1480,0.6230058202096068
1481,0.605419120840457
1482,0.7823423839591981
1483,0.5931558578963017
1484,0.6299159603917875
1485,0.6808858252357096
1486,0.648527808010868
1487,0.8824527353997306
